DataPoint_ID,Task_Group_ID,Task_Type,Question,Headline 1,Headline 2,Annotator1_ID,Annotator1_Response,Annotator1_Timestamp
0198330a-c0dd-75fe-8fba-dfefceee0bf5,7e1ff9bc-ccbd-5b62-8df3-c14851b84a21,multiple_choice,Which headline do you have a stronger opinion about?,City Council approves easement agreements with Duquesne Light and Pittsburgh Water for utility installations and landscaping at no cost to the City,Council approves amended grant agreement for Smallman Street Complete Street Project with reduced funding,67f020ded233a50f479c4c87,Headline 2,2025-07-22T17:17:01.109Z
0198330a-b0a0-740f-abac-58f8ce35619a,7e1ff9bc-ccbd-5b62-8df3-c14851b84a21,multiple_choice,Which headline do you have a stronger opinion about?,Council delays decision on agreement allowing community college students to train with city emergency medical services.,Council approves $1.1 million increase for Liberty Avenue project using additional federal highway funding.,67f020ded233a50f479c4c87,Headline 2,2025-07-22T17:17:01.109Z
0198330a-51ed-72c8-b4f6-5c3d95be560d,7e1ff9bc-ccbd-5b62-8df3-c14851b84a21,multiple_choice,Which headline do you have a stronger opinion about?,Council approves $5.4 million increase for Liberty Avenue highway safety project costs.,Council refers resolution to approve sewage plan for South Side townhome development to committee.,67f020ded233a50f479c4c87,Headline 1,2025-07-22T17:17:01.109Z
0198330a-40e8-7079-86b4-a5487f7c5226,7e1ff9bc-ccbd-5b62-8df3-c14851b84a21,multiple_choice,Which headline do you have a stronger opinion about?,Council reviews a sewage plan update for a new apartment building on McKee Place.,Council refers sewage plan for new South Side townhome development to committee.,67f020ded233a50f479c4c87,Headline 1,2025-07-22T17:17:01.109Z
0198330a-c757-70d5-8f88-9864218422cf,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $115,170 increase for Fort Pitt Park Phase 1 design services with Pashek + MTR",Council approves $5.4 million increase for Liberty Ave Highway Safety Improvement Program,67691aa7e341fc63fdc3e6a0,Headline 2,2025-07-22T17:08:16.421Z
0198330a-4871-7438-8ad9-0974d6ee8354,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,City Council holds resolution on sale of 23rd Ward property for two weeks,Council adopts sewage plan revision for 296 McKee Place at no cost to the city,67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.419Z
0198330a-24a0-735b-b9b8-b9d9ba64a8f6,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council refers resolution to accept $37,000 grant for investigating old sexual assault cases to committee.",Council refers resolution to approve sewage plan for South Side townhome development to committee.,67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-cac2-709c-9bc4-65e70dbab25f,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves additional $317,588 for South Negley Avenue Bridge Project, bringing total contract to $1.2 million.","Council approves $382,513 increase for Haverhill Project bringing total city reimbursement to Pittsburgh Water to $992,629.",67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-37a3-76be-832a-9268d7ac5418,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"City Council accepts a $250,000 state grant for the Smallman Street project.",Council to consider granting Duquesne Light and Pittsburgh Water access to city land for utility upgrades.,67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.419Z
0198330a-a25c-748e-9c8a-b29326be7faf,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves a nearly $53,000 payment for a one-year subscription to the Pennsylvania Municipal League.","City accepts $316,367 to settle lawsuit involving the Finland Street Pedestrian Bridge.",67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-5a86-77fb-9f7e-b9dcf9b4ffd2,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"City Council considers allowing ALCOSAN to build underground tunnels through nine city properties for $8,200.",Council refers resolution for University of Pittsburgh to provide free supplemental waste services in Oakland neighborhood.,67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-44df-7788-b1a7-e37b7aab085b,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves $32,750 contract for video production company to create police recruitment videos.",Council approves sewage plan revision for new apartment development at 296 McKee Place at no cost to the city.,67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.415Z
0198330a-65e7-7126-8050-b7e2e4e40c06,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council introduces a resolution to apply for a $250,000 state grant for the Emerald View Trail rehabilitation project.",City Council introduces legislation to transfer 14 properties to the Larimer Consensus Group to settle multiple lawsuits.,67691aa7e341fc63fdc3e6a0,Headline 2,2025-07-22T17:08:16.419Z
0198330a-bf2c-774c-a030-bc0414e08c90,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves amended resolution to accept reduced $250,000 state grant for Smallman Street Complete Street Project.",Council delays decision on agreement allowing community college students to train with city emergency medical services.,67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-d7a5-724b-a1ca-ba12897c1761,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,Council approves land sale contract between URA and Pittsburgh Land Bank for 5th Ward property,"Council approves $93,000 increase for vehicle and equipment purchases for Community Health and Safety office",67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-244b-7158-a167-8566b2b069ef,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council introduces legislation to accept a $37,000 grant for investigating old sexual assault cases.",Council reviews a sewage plan update for a new apartment building on McKee Place.,67691aa7e341fc63fdc3e6a0,Headline 2,2025-07-22T17:08:16.421Z
0198330a-1276-73d9-908c-f38aca4e6afe,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves additional $115,170 for Fort Pitt Park design services, bringing total cost to $415,170.",City reports decrease in traffic deaths to 17 in first year of Vision Zero safety program.,67691aa7e341fc63fdc3e6a0,Headline 2,2025-07-22T17:08:16.421Z
0198330b-30f2-726f-ac9c-3e14f73ccf07,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,City Receives State Funds for New Lighting Along Penn Ave in East Liberty,"Council recommends selling a URA-owned lot on Island Avenue for $3,600.",67691aa7e341fc63fdc3e6a0,Headline 2,2025-07-22T17:08:16.419Z
0198330a-1a8f-778d-bf39-17289a29a432,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,City Council urges Governor to support cleanup efforts by supplementing resources to address Pittsburgh’s litter problem,"City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation",67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.420Z
0198330b-1e70-70c1-9b0b-43fd49354ddb,8abff89e-dad3-59c8-a64e-7e17aaea74e1,multiple_choice,Which headline do you have a stronger opinion about?,Council Seeks State Assistance in Eliminating the City’s Litter and Illegal Dumpsites,"Council holds resolution to transfer $33,292 from salaries to employee benefits for tuition reimbursement.",67691aa7e341fc63fdc3e6a0,Headline 1,2025-07-22T17:08:16.422Z
0198330a-a4d4-7528-b5c4-493e4adb5b17,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,City Council approves over $1 million in new federal funding for improvements on Liberty Avenue.,City Council authorizes a no-cost agreement with USI Insurance Services for insurance brokerage services.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.183Z
0198330a-9e26-747e-935c-8eb17462faa9,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation","City Council approves increased reimbursement of $992,628.77 to Pittsburgh Water for Haverhill Project costs",672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.183Z
0198330b-142a-707b-af95-1c79a92f8216,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,Council Seeks State Assistance in Eliminating the City’s Litter and Illegal Dumpsites,Officials report fewer traffic deaths and new safety efforts in the first year of the Vision Zero program.,672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.172Z
0198330a-6650-721b-918a-02c111e64c23,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,University of Pittsburgh would provide supplemental trash pickup in Oakland under a proposed agreement.,City Council introduces legislation to transfer 14 properties to the Larimer Consensus Group to settle multiple lawsuits.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-0872-7501-a9c2-5a44c81f6e93,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"City Council considers allowing ALCOSAN to build underground tunnels through nine city properties for $8,200.",City reports decrease in traffic deaths to 17 in first year of Vision Zero safety program.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-b41f-7289-bcd3-6de27a4075de,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"Council recommends selling a URA-owned lot on Island Avenue for $3,600.",City Council approves over $1 million in new federal funding for improvements on Liberty Avenue.,672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.184Z
0198330a-1c64-7004-b57a-a605b0864552,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,Council approves $5.4 million increase for Liberty Avenue highway safety project costs.,Council calls on Governor to provide state resources to help clean up Pittsburgh's trash and litter problem.,672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.172Z
0198330a-6563-7171-acd9-216be285ae26,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"City Council considers allowing ALCOSAN to build underground tunnels through nine city properties for $8,200.","Council approves sale of North Aiken Avenue property from redevelopment authority to Pittsburgh Land Bank for $48,500.",672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.184Z
0198330a-646d-773d-bb9d-496854e1ee06,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"City Council considers allowing ALCOSAN to build underground tunnels through nine city properties for $8,200.","Council approves sale of two Hill District lots from redevelopment authority to Pittsburgh Land Bank for $16,290.",672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-eb49-744d-96ef-f7fec2f721d6,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"Council holds resolution to sell city-owned property on Itin Street for $3,755.","Council approves $52,962 payment for one-year Pennsylvania Municipal League subscription.",672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-5f75-7599-8fc3-2298aa3cf341,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves $382,513 increase for Haverhill Project bringing total city reimbursement to Pittsburgh Water to $992,629.","City Council considers allowing ALCOSAN to build underground tunnels through nine city properties for $8,200.",672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.183Z
0198330a-320b-73cf-88fc-dc9ed7c2c584,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,Council approves sewage plan revision for new apartment development at 296 McKee Place at no cost to the city.,Council refers resolution allowing Duquesne Light and Pittsburgh Water to install utility poles and wires on city property at no cost to committee.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.183Z
0198330a-d6c4-755c-aa17-158f7bb019c4,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"Council recommends paying a $72,500 debt for 811 damage prevention calls.","Council approves $93,000 for new vehicles and equipment for the Office of Community Health and Safety.",672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.172Z
0198330a-68d6-741c-90a0-d2632afdb84e,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,City Council introduces legislation to transfer 14 properties to the Larimer Consensus Group to settle multiple lawsuits.,"City Council approves $32,750 contract for police recruitment videos.",672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.183Z
0198330a-5f30-730f-865f-7eb063be05d3,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"City to be paid $8,200 for allowing ALCOSAN to build sewer tunnels under nine city properties.","Council approves $93,000 for new vehicles and equipment for the Office of Community Health and Safety.",672658dbfc7d27cee21d040c,Headline 2,2025-07-22T17:11:04.172Z
0198330b-0443-776c-9f35-e585faf4580e,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,Urban Redevelopment Authority to sell North Aiken Avenue property to the Pittsburgh Land Bank.,The Urban Redevelopment Authority will no longer acquire a city-owned property in the 15th Ward.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-5de3-7251-9575-1e5a4128d8d6,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"City approves easements for underground tunnels on nine city properties with $8,200 payment",Council approves amended grant agreement for Smallman Street Complete Street Project with reduced funding,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-fb29-713f-a4dd-f03d34b4e83e,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves additional $115,170 for Fort Pitt Park design services, bringing total cost to $415,170.",Council approves repealing 2019 resolution that gave redevelopment authority rights to 15th Ward property.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.172Z
0198330a-53a9-76ea-ad37-173410d516a4,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,Council refers resolution to approve sewage plan for South Side townhome development to committee.,Council approves agreement with state transportation department to share road and bridge maintenance services at no cost to the city.,672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.183Z
0198330a-bfbc-70f2-9d38-87be1663fd53,8f4f2930-c4f1-56e9-9a39-6bd44e47a2d5,multiple_choice,Which headline do you have a stronger opinion about?,"Pittsburgh to accept $450,000 state grant for enhanced lighting in the East Liberty business district.","City Council accepts a $250,000 state grant for the Smallman Street project.",672658dbfc7d27cee21d040c,Headline 1,2025-07-22T17:11:04.183Z
0198330a-fb0b-715c-92fb-804967aaaf31,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $115,170 increase for Fort Pitt Park Phase 1 design services with Pashek + MTR","City Council approves $72,500 payment to Pennsylvania Public Utility Commission for 811 damage prevention debts",640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330b-1544-73ca-bbe5-7a52f8d4986e,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,Council approves easement agreements with Duquesne Light and Pittsburgh Water for pole installation and landscaping at no cost to the City,Council Seeks State Assistance in Eliminating the City’s Litter and Illegal Dumpsites,640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330b-1be3-7798-a89d-2547dad7da3b,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,Council Seeks State Assistance in Eliminating the City’s Litter and Illegal Dumpsites,Council approves $1.19 million supplemental agreement with WSP USA for South Negley Avenue Bridge Project,640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-85ff-7729-bf16-3a4da1bdaae3,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,Two Hill District lots recommended for transfer to the Pittsburgh Land Bank.,University of Pittsburgh would provide supplemental trash pickup in Oakland under a proposed agreement.,640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330a-b6d4-711c-a981-697ba6c67422,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $32,750 contract for police recruitment videos.",City Council authorizes an agreement with PennDOT to share road and bridge maintenance.,640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-7374-7123-abe4-be7e77c11059,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"City accepts $316,367 to settle lawsuit involving the Finland Street Pedestrian Bridge.","Council introduces a resolution to apply for a $250,000 state grant for the Emerald View Trail rehabilitation project.",640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330a-ac88-728d-9e75-1877ba2fb9b6,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,Council approves three-year agreement with USI Insurance Services for city insurance brokerage services.,"Council approves sale of North Aiken Avenue property from redevelopment authority to Pittsburgh Land Bank for $48,500.",640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-ae26-714e-b2ef-eec9e00c8ab7,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,City Council approves over $1 million in new federal funding for improvements on Liberty Avenue.,"Council approves a contract increase of more than $317,000 for the South Negley Avenue Bridge Project.",640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-4aec-72f8-a34a-fbd612de4d82,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,Council approves sewage plan revision for new apartment development at 296 McKee Place at no cost to the city.,"Council approves $72,500 payment to state utility commission for overdue 811 damage prevention call fees.",640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330a-7fbb-724d-81cd-1308f24d4424,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,City Council approves $5.4 million in additional funding for the Liberty Avenue safety project.,University of Pittsburgh would provide supplemental trash pickup in Oakland under a proposed agreement.,640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-dbc6-77ed-8e64-3091ef364474,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves $382,513 increase for Haverhill Project bringing total city reimbursement to Pittsburgh Water to $992,629.","Council approves $52,962 payment for one-year Pennsylvania Municipal League subscription.",640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-2169-7767-a4d6-076144309822,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves $72,500 payment to state utility commission for overdue 811 damage prevention call fees.",Council calls on Governor to provide state resources to help clean up Pittsburgh's trash and litter problem.,640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330a-78ff-759a-9d21-02af2262e806,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"Council introduces a resolution to apply for a $250,000 state grant for the Emerald View Trail rehabilitation project.","Pittsburgh to accept $450,000 state grant for enhanced lighting in the East Liberty business district.",640d43c9451ce148162a7643,Headline 2,2025-07-22T17:10:02.025Z
0198330a-1ef5-7310-9d4d-3df05c0882c3,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,City Council urges Governor to support cleanup efforts by supplementing resources to address Pittsburgh’s litter problem,City Council holds resolution on sale of 23rd Ward property for two weeks,640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-dfd9-7166-9cc4-02bc8e0208ce,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,City Council authorizes an agreement with PennDOT to share road and bridge maintenance.,Proposed EMS student training partnership with the community college is held in committee.,640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-77b9-755b-90ff-8d1e05e7be7f,8f13b540-d65d-5334-9499-600e3eba1ef9,multiple_choice,Which headline do you have a stronger opinion about?,"Council introduces a resolution to apply for a $250,000 state grant for the Emerald View Trail rehabilitation project.",Council delays decision on sale of 23rd Ward property.,640d43c9451ce148162a7643,Headline 1,2025-07-22T17:10:02.025Z
0198330a-704c-77b9-98f6-c7a9a7bc4da0,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,City Council refers resolution to transfer 14 properties in 12th Ward to Larimer Consensus Group to settle court cases.,"Council approves sale of two Hill District lots from redevelopment authority to Pittsburgh Land Bank for $16,290.",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-7718-75f3-a514-59bb62b85cdc,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,City Council approves agreement with PennDOT for exchange of in-kind services at no cost to city,"Council authorizes application for $250,000 grant to rehabilitate Emerald View Trail with city match funding",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-e299-75ef-8e9f-b5216d4addf7,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves sale of two Hill District lots from redevelopment authority to Pittsburgh Land Bank for $16,290.",Council approves agreement with state transportation department to share road and bridge maintenance services at no cost to the city.,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-d629-742f-a308-e56b9f391d6f,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves $93,000 increase for vehicle and equipment purchases for Community Health and Safety office",City Council approves easement agreements with Duquesne Light and Pittsburgh Water for utility installations and landscaping at no cost to the City,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.091Z
0198330a-d30a-70c9-ad6d-e4b25ed7f81d,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,Council delays vote on canceling a property sale for one week.,"Council approves $93,000 for new vehicles and equipment for the Office of Community Health and Safety.",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-459d-7278-b003-9dcda38f881e,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,Council approves $5.4 million increase for Liberty Avenue highway safety project costs.,Council approves sewage plan revision for new apartment development at 296 McKee Place at no cost to the city.,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-a2db-75db-9645-8ae4a150d3fb,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation","City Council approves $72,500 payment to Pennsylvania Public Utility Commission for 811 damage prevention debts",631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-7f14-726c-8925-6ac5ae364814,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $32,750 contract with Kicker Inc. for police recruitment videos",Council approves agreement with University of Pittsburgh for free supplemental waste services in Oakland neighborhood,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-e593-728c-a084-868da23aca4b,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves additional $115,170 for Fort Pitt Park design services, bringing total cost to $415,170.","Council holds resolution to cancel $40,000 property sale on Bodkin Street for one week.",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-6d41-706d-9d9d-15e6edd447b4,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,Council delays decision on agreement allowing community college students to train with city emergency medical services.,City Council refers resolution to transfer 14 properties in 12th Ward to Larimer Consensus Group to settle court cases.,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330b-061c-77c0-a4e6-9658b359f70e,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,Council calls on Governor to provide state resources to help clean up Pittsburgh's trash and litter problem.,"Mayor's Vision Zero Plan Appears on Track, Still Awaiting Traffic Fatality Data",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-676b-73f6-b9dd-a26ea47ea0db,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"City Council approves $316,367 settlement for Finland Street Pedestrian Bridge lawsuit.",City Council refers resolution to transfer 14 properties in 12th Ward to Larimer Consensus Group to settle court cases.,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-37c1-765d-a796-45f88f4d97b1,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,Council approves amended grant agreement for Smallman Street Complete Street Project with reduced funding,Council approves easement agreements with Duquesne Light and Pittsburgh Water for pole installation and landscaping at no cost to the City,631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-b7c1-7369-9166-cb06a8122d55,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,City Council holds resolution on sale of 23rd Ward property for two weeks,"City Council approves $32,750 contract with Kicker Inc. for police recruitment videos",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-a431-764d-8f00-480c06bafc33,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,Council approves sale of city land on Island Avenue to Island Avenue Holdings LLC,"City Council approves $316,367 settlement for Finland Street Pedestrian Bridge litigation",631615e2e62254d0d63d1ab0,Headline 2,2025-07-22T17:10:39.092Z
0198330a-accb-75ca-b60a-b334e92697ce,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"Council approves no-cost, three-year insurance brokerage agreement with USI Insurance Services",Council approves sale of land on North Aiken Avenue to Pittsburgh Land Bank,631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-773a-72c4-8226-616eebc083c3,8fa47264-a740-5fc8-81fd-a628568df5ab,multiple_choice,Which headline do you have a stronger opinion about?,"Council holds resolution to cancel $40,000 property sale on Bodkin Street for one week.","Council authorizes city officials to apply for $250,000 state grant to help fund Emerald View Trail repairs.",631615e2e62254d0d63d1ab0,Headline 1,2025-07-22T17:10:39.092Z
0198330a-5f52-7203-81a5-b439cf19e321,9ebdbcc1-6036-5e22-80e7-ebea2c76a240,multiple_choice,Which headline do you have a stronger opinion about?,"City approves easements for underground tunnels on nine city properties with $8,200 payment","Council approves $93,000 increase for vehicle and equipment purchases for Community Health and Safety office",664b9dec0a754d3f2914a3af,Headline 2,2025-07-22T17:22:43.719Z
