"DataPoint_ID","Task_Group_ID","Task_Type","Question","Headline 1","Headline 2","Annotator1_ID","Annotator1_Response","Annotator1_Timestamp"
"01983396-d162-772c-a4da-7fb164024a97","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council approves refunding $4,000 deposit to buyer who backed out of deteriorated city property sale.","Council introduces ordinance to clarify parking permit sign posting rules in residential areas.","674b46b00690584bddd6e33b","Headline 2","2025-07-22T19:37:08.546Z"
"01983397-64eb-73da-9360-10cf27041171","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council committee recommends approval of a sewer plan for a new apartment building on McKee Place.","Council approves expanding the residential permit parking area in the South Side Flats.","674b46b00690584bddd6e33b","Headline 1","2025-07-22T19:37:08.546Z"
"01983397-1d71-74fd-bc29-77d0e6723e78","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $115,170 increase for Fort Pitt Park design services, bringing total cost to $415,170.","Council approves expansion of residential permit parking program in South Side Flats.","674b46b00690584bddd6e33b","Headline 1","2025-07-22T19:37:08.546Z"
"01983396-deee-751c-a226-1052ac48ff1d","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council waives rules to advance expansion of Residential Permit Parking Area KK in South Side Flats","Council approves $37,000 grant agreement to support sexual assault case investigations and improve police interview rooms","674b46b00690584bddd6e33b","Headline 2","2025-07-22T19:37:08.546Z"
"01983397-712c-72ea-961b-d2142348fa5f","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council committee approves changes to residential parking permit signage rules.","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","674b46b00690584bddd6e33b","Headline 2","2025-07-22T19:37:08.546Z"
"01983397-71f1-7418-b308-7d7e988ed087","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council holds $1.5 million homeless shelter agreement with Auberle for five weeks due to federal approval delays.","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","674b46b00690584bddd6e33b","Headline 2","2025-07-22T19:37:08.545Z"
"01983397-95f5-75fa-8e43-f15a4c471671","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council refers $40,000 immigration legal services contract to Finance and Law Committee.","Proposed July 2024 Contract for Shelter Services Held Another Five Weeks","674b46b00690584bddd6e33b","Headline 1","2025-07-22T19:37:08.546Z"
"01983397-3f02-739f-8c08-4fd4a8ce3183","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of city land on Island Avenue to Island Avenue Holdings LLC","Council approves ordinance clarifying residential parking permit signage rules","674b46b00690584bddd6e33b","Headline 2","2025-07-22T19:37:08.546Z"
"01983397-7acf-7595-a943-46c489a1e72c","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Council approves city's application for $250,000 state grant to fix Emerald View Trail.","City Receives State Funds for New Lighting Along Penn Ave in East Liberty","674b46b00690584bddd6e33b","Headline 1","2025-07-22T19:37:08.545Z"
"01983397-0a90-731c-bbfa-2eeb09bea124","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","City approves a $37,000 grant to investigate old sexual assault cases and create a new interview room for victims.","Council introduces legislation to increase paid sick leave hours for Pittsburgh employees.","674b46b00690584bddd6e33b","Headline 1","2025-07-22T19:37:08.546Z"
"01983396-dec9-7225-abd1-3499d54c1149","7ba42b7a-bccf-52b3-bcc6-71359f362697","multiple_choice","Which headline do you have a stronger opinion about?","Legislation introduced to expand residential permit parking in the South Side Flats.","City approves a $37,000 grant to investigate old sexual assault cases and create a new interview room for victims.","674b46b00690584bddd6e33b","Headline 2","2025-07-22T19:37:08.546Z"
"01983397-341b-721b-b642-f6004386c4f9","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council approves amended sewage plan revision for 296 McKee Place with corrected zip code","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.879Z"
"01983397-66c6-724f-95ca-defe6a4c8274","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","City to grant ALCOSAN easements for underground tunnels in exchange for $8,200.","City Council places a five-week hold on a $1.5 million contract with Auberle for shelter services.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.880Z"
"01983397-75d4-724b-aba6-e53fe7c36662","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","City Receives State Funds for New Lighting Along Penn Ave in East Liberty","Council approves ordinance to increase paid sick leave accrual rates and maximum hours","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.882Z"
"01983396-f422-7585-b098-49e03bbbc210","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council approves resolution to rescind sale and refund hand money for 136 Bodkin Street property","Council authorizes $40,000 contract for immigration legal services with Fragomen firm","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.881Z"
"01983396-eb32-7403-87e7-8251f1baa05f","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes Pittsburgh Land Bank to acquire city property at 219 Reifert Street at no cost","Council holds resolution on waste operations agreement with University of Pittsburgh for one week","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.882Z"
"01983397-319d-7548-9355-5979f8d0e62a","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $37,000 grant agreement to support sexual assault case investigations and improve police interview rooms","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.880Z"
"01983397-0fcb-72eb-8d55-62f40862a5c4","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council approves reduced $450,000 grant for Penn Avenue lighting project","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.879Z"
"01983396-dd0a-73e8-89ce-1ea88c7d7650","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution to expand South Side Flats residential permit parking area to committee.","Council approves public hearing on Pittsburgh's trash problems after residents share ideas for solutions.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.882Z"
"01983397-722c-752b-9f68-04e2f18aefb6","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","Council holds resolution to fund non-congregate shelter services with Auberle for five weeks","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.879Z"
"01983396-e556-74e4-85ba-8d997a96aa6c","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","City to pay $72,500 for overdue 811 utility call debts.","Pittsburgh Land Bank to acquire city-owned property on Reifert Street.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.882Z"
"01983397-a022-70cb-8c5d-3f55256f07de","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","Council Reopens Discussion of the Process to Purchase City Property After a Rescinded Sale","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.875Z"
"01983397-9a27-74a5-b3f0-a3c397f5bf3d","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Proposed July 2024 Contract for Shelter Services Held Another Five Weeks","City Council approves the sale of a URA-owned property on Island Avenue for $3,600.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.880Z"
"01983397-6ce3-70cd-83cd-7dd361ad5975","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","City Council approves the Urban Redevelopment Authority’s decision to give up a city-owned property.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.880Z"
"01983397-8a91-77cc-bdbb-da6500d3c5b1","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","Untested Sexual Assault Kits to Be Processed","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.879Z"
"01983397-65a1-7611-8f70-d492bbebc3eb","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","City to grant ALCOSAN easements for underground tunnels in exchange for $8,200.","Council approves expanding the residential permit parking area in the South Side Flats.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.882Z"
"01983397-2eb9-730c-9181-796f84c2c947","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","Council approves land sale contract between URA and Pittsburgh Land Bank for 5th Ward property","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.880Z"
"01983396-efb0-7018-af06-fb415734a563","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Resolution introduced to authorize a $40,000 contract for the City’s immigration legal services.","Council approves an additional $115,170 for design work on Fort Pitt Park improvements.","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.880Z"
"01983397-7f44-7246-ac5e-b2ece2430994","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council Reopens Discussion of the Process to Purchase City Property After a Rescinded Sale","Council authorizes Pittsburgh Land Bank to acquire city property at 219 Reifert Street at no cost","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.882Z"
"01983397-61da-75e1-b40e-21952c4698dd","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city-owned properties.","Council holds resolution for University of Pittsburgh to provide free supplemental waste services in Oakland neighborhood.","5e457cbe2e142805fd806215","Headline 1","2025-07-22T19:33:38.880Z"
"01983397-2d26-757c-b892-e02ae3e47065","007cf1e1-6e10-5a5f-82b4-7b4952161627","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution to fund non-congregate shelter services with Auberle for five weeks","City Council approves $72,500 payment to Pennsylvania Public Utility Commission for 811 damage prevention debts","5e457cbe2e142805fd806215","Headline 2","2025-07-22T19:33:38.882Z"
"01983397-9820-710f-a0d7-e9463328b0b9","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Proposed July 2024 Contract for Shelter Services Held Another Five Weeks","City to pay nearly $53,000 for annual Pennsylvania Municipal League subscription.","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-38ef-718b-ab34-d34b78675683","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","A city committee recommends allowing residential parking permit signs in some non-residential areas.","Council approves the sale of two Hill District lots from the Urban Redevelopment Authority to the Land Bank.","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-3345-717b-964d-2c78bc13086f","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","Council approves expansion of Residential Permit Parking Program Area KK in South Side Flats","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983397-64c9-7542-b3c7-1b67db4c360a","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sewer plan for McKee Place apartment development after correcting zip code error.","Council approves expansion of residential permit parking program in South Side Flats.","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-40da-736d-93bf-b9d5060d6408","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of city land on Island Avenue to Island Avenue Holdings LLC","City Council approves easements for ALCOSAN tunnels on nine city-owned parcels for $8,200 payment","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983396-d417-7739-a654-2ca38760b035","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces ordinance to clarify parking permit sign posting rules in residential areas.","Council approves expansion of residential permit parking program in South Side Flats.","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983396-cb9d-70aa-a65e-361d33d50649","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Resolution introduced to authorize a $40,000 contract for the City’s immigration legal services.","Council introduces legislation to clarify rules for posting residential parking permit signs.","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983396-ea1c-76bc-b212-92d3cbd71121","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $37,000 grant agreement to support sexual assault case investigations and improve police interview rooms","Council authorizes Pittsburgh Land Bank to acquire city property at 219 Reifert Street at no cost","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983396-db94-733a-a244-1e3597a4267a","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council waives rules to advance expansion of Residential Permit Parking Area KK in South Side Flats","Council approves land sale contract between URA and Pittsburgh Land Bank for 5th Ward property","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983396-cf9a-764d-988c-d7e56fbc7461","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of city land on N Aiken Avenue to Pittsburgh Land Bank for $48,500.","Council introduces ordinance to clarify parking permit sign posting rules in residential areas.","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983397-9776-72bb-b59e-dc738d665fce","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Proposed July 2024 Contract for Shelter Services Held Another Five Weeks","Council approves reduced $450,000 grant for Penn Avenue lighting project","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-96f3-76f0-bdeb-159a467e6504","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces legislation to increase paid sick leave hours for Pittsburgh employees.","Proposed July 2024 Contract for Shelter Services Held Another Five Weeks","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-80e0-710c-a033-151b3b49e305","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council Reopens Discussion of the Process to Purchase City Property After a Rescinded Sale","Council approves $115,170 increase for Fort Pitt Park design services, bringing total cost to $415,170.","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983397-5d46-7388-92f4-2215d1deb5f5","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council approves city's application for $250,000 state grant to fix Emerald View Trail.","Council approves expansion of residential permit parking program in South Side Flats.","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-887c-70ce-a3a2-bb27166a9ca3","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Untested Sexual Assault Kits to Be Processed","Council refers ordinance clarifying residential parking permit signage rules to committee","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983396-d2c5-718b-a372-e3755b973f43","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council refers ordinance clarifying residential parking permit signage rules to committee","Council approves $37,000 grant agreement to support sexual assault case investigations and improve police interview rooms","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983397-5f60-74e8-b9df-934d97adffa8","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council committee approves changes to residential parking permit signage rules.","Council holds resolution for University of Pittsburgh to provide free supplemental waste services in Oakland neighborhood.","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983397-4db9-75ba-a244-e9ba908eb51f","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution for University of Pittsburgh to provide free supplemental waste services in Oakland neighborhood.","Council approves public hearing on Pittsburgh's trash problems after residents share ideas for solutions.","65b1410c1261df545da74073","Headline 2","2025-07-22T19:41:50.649Z"
"01983396-ee77-768b-bb21-1f169e748828","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes $40,000 contract for immigration legal services with Fragomen firm","Council authorizes agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-2725-743c-946f-a904d312d811","8c7d52e7-f6e8-5403-be51-592b3545283f","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $72,500 payment to Pennsylvania Public Utility Commission for 811 damage prevention debts","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","65b1410c1261df545da74073","Headline 1","2025-07-22T19:41:50.649Z"
"01983397-1d91-701d-9d30-29c72bc95628","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council approves an additional $115,170 for design work on Fort Pitt Park improvements.","Council approves expanding the residential permit parking area in the South Side Flats.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983397-6581-742a-8789-c2138abf5d88","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city-owned properties.","Council approves expansion of residential permit parking program in South Side Flats.","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.419Z"
"01983396-e5eb-739a-9890-19994da06e14","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire 15th Ward property","Council authorizes Pittsburgh Land Bank to acquire city property at 219 Reifert Street at no cost","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983396-d4b8-70c1-850a-219a9ecf36a4","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council refers ordinance clarifying residential parking permit signage rules to committee","Council holds resolution to fund non-congregate shelter services with Auberle for five weeks","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.415Z"
"01983396-e9ad-77ae-84cf-aea0ca9cfd97","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution to transfer city property on Reifert Street to Pittsburgh Land Bank for $1.","Council approves $37,000 grant to investigate old sexual assault cases and create victim interview room.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983396-e352-7508-9478-623d095eb0e6","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","Council authorizes Pittsburgh Land Bank to acquire city property at 219 Reifert Street at no cost","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983397-4d63-76bc-ae9f-006e3e75caa1","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council approves grant application for $250,000 to help rehabilitate Emerald View Trail with city matching funds","Council approves public hearing to address citywide trash problem","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983397-4f4a-7046-b7e8-59d2f453ed24","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","City Council places a five-week hold on a $1.5 million contract with Auberle for shelter services.","Council approves a public hearing to gather resident ideas on the city's trash problem.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983396-cc2b-736a-be4f-99065cdef33c","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council refers ordinance clarifying residential parking permit signage rules to committee","Council authorizes agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.419Z"
"01983397-3123-7493-a606-d7b9c94d9bd0","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","City to transfer 14 properties to the Larimer Consensus Group in a lawsuit settlement.","City Council approves the Urban Redevelopment Authority’s decision to give up a city-owned property.","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.415Z"
"01983397-7017-72bd-9a4f-a7a98001fdf5","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","Council approves $37,000 grant to investigate old sexual assault cases and create victim interview room.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983397-7500-7408-b3ee-f4f0ccd8d47c","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","City Receives State Funds for New Lighting Along Penn Ave in East Liberty","Council authorizes $40,000 contract for immigration legal services with Fragomen firm","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983397-3e5e-7546-b330-e2d585a27c8a","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution for University of Pittsburgh to provide free supplemental waste services in Oakland neighborhood.","Council approves sale of city land on Island Avenue to Island Avenue Holdings for $3,600.","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.415Z"
"01983396-e1bd-773a-aad4-c16bcf496339","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution to expand South Side Flats residential permit parking area to committee.","Council approves sewage plan revision for South Side townhome development at no cost to the city.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983396-cc4c-748d-80fe-c329ca9c3b11","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council member Lavelle introduces ordinance to increase paid sick leave accrual rates and maximum hours for Pittsburgh employees.","Council introduces ordinance to clarify parking permit sign posting rules in residential areas.","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.415Z"
"01983397-5dbe-7068-93d5-5c49f92039e7","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","A committee recommends a grant application for the Emerald View Trail following a discussion on improving public input for city projects.","City Council places a five-week hold on a $1.5 million contract with Auberle for shelter services.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983396-d815-7594-a5ef-2efaa49198ec","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $115,170 increase for Fort Pitt Park design services, bringing total cost to $415,170.","Council refers resolution to expand South Side Flats residential permit parking area to committee.","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.415Z"
"01983396-dc08-720d-926c-a27edf725aaa","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of city land on Island Avenue to Island Avenue Holdings LLC","Council waives rules to advance expansion of Residential Permit Parking Area KK in South Side Flats","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.419Z"
"01983397-2aad-75e9-8245-22b8c23d7963","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves $72,500 payment to state utility commission for overdue damage prevention call fees.","Council approves $37,000 grant to investigate old sexual assault cases and create victim interview room.","639611cf1d89fe7abe73b6f9","Headline 2","2025-07-22T19:42:18.415Z"
"01983397-451d-769a-83c0-f573ec12f710","9b4dded8-46fa-5803-87a4-65069ee32208","multiple_choice","Which headline do you have a stronger opinion about?","Council approves expanding the residential permit parking area in the South Side Flats.","City Council approves the sale of a URA-owned property on North Aiken Avenue to the Pittsburgh Land Bank.","639611cf1d89fe7abe73b6f9","Headline 1","2025-07-22T19:42:18.415Z"
"01983397-66a0-71ab-ad02-4aa83d063d35","9c36e2a2-02fc-53f6-98d1-e22d1e75a644","multiple_choice","Which headline do you have a stronger opinion about?","Council holds $1.5 million homeless shelter agreement with Auberle for five weeks due to federal approval delays.","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city-owned properties.","6314c1e76c3f71e2127f1976","Headline 1","2025-07-22T19:39:29.539Z"
"01983397-859b-76ec-8097-166b3fd56eb6","9c36e2a2-02fc-53f6-98d1-e22d1e75a644","multiple_choice","Which headline do you have a stronger opinion about?","Council Reopens Discussion of the Process to Purchase City Property After a Rescinded Sale","Proposal for University of Pittsburgh to help with Oakland trash pickup delayed for one week.","6314c1e76c3f71e2127f1976","Headline 1","2025-07-22T19:39:29.538Z"
"01983397-3ad4-70cc-ad9f-1ac587e62540","9c36e2a2-02fc-53f6-98d1-e22d1e75a644","multiple_choice","Which headline do you have a stronger opinion about?","Council approves land sale contract between URA and Pittsburgh Land Bank for 5th Ward property","Council approves sewage plan revision for 215 South 21st Street development at no cost to city","6314c1e76c3f71e2127f1976","Headline 2","2025-07-22T19:39:29.539Z"
"01983396-fc59-76ec-8282-2d11ff3b146b","9c36e2a2-02fc-53f6-98d1-e22d1e75a644","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sale of city land on Island Avenue to Island Avenue Holdings LLC","Council authorizes agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","6314c1e76c3f71e2127f1976","Headline 2","2025-07-22T19:39:29.539Z"
"01983397-87f2-712a-be46-758d6db8aafd","9c36e2a2-02fc-53f6-98d1-e22d1e75a644","multiple_choice","Which headline do you have a stronger opinion about?","City to grant ALCOSAN easements for underground tunnels in exchange for $8,200.","Council Reopens Discussion of the Process to Purchase City Property After a Rescinded Sale","6314c1e76c3f71e2127f1976","Headline 2","2025-07-22T19:39:29.539Z"
"01983397-0e1c-7589-81ce-9742c4d0ede6","9c36e2a2-02fc-53f6-98d1-e22d1e75a644","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves easements for ALCOSAN tunnels on nine city-owned parcels for $8,200 payment","Council approves ordinance to increase paid sick leave accrual rates and maximum hours","6314c1e76c3f71e2127f1976","Headline 2","2025-07-22T19:39:29.538Z"
